Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
79,16632327,midnq,"2026-08-25 18:36:32",2503.2,2,midnqly
80,16661118,"Sirui Zeng","2026-08-25 11:58:59",2503.1,2,siruizeng
81,16666977,"Tagir Analyzes","2026-08-23 22:31:31",2501.7,2,tagirkhairutdinov
82,16701728,"katya barzova","2026-08-24 20:01:05",2501.3,2,"nipah1,sigmaborov"
83,16622567,"Georgy Mamarin","2026-08-27 11:42:00",2494.0,2,georgymamarin
84,16639871,"Aura Farming","2026-08-26 06:04:16",2493.8,2,gauthieravite
85,16641169,boatlee,"2026-08-25 06:00:34",2493.7,2,boatlee
86,16624893,"GURU Prasaatha S","2026-08-25 11:37:50",2489.8,2,guruprasaathas111
87,16626332,"MD. Nazmus Sakib Anik","2026-08-26 20:21:22",2489.1,2,beyondlogic
88,16699741,Tom3,"2026-08-25 02:23:25",2486.3,2,tomohiroaz
89,16633226,test_money,"2026-08-23 23:02:08",2485.6,2,michaelsemenoff
90,16624276,Zejun_,"2026-08-25 14:16:47",2484.3,2,zejunfool
91,16748511,HarshPandey-yt-auto,"2026-08-26 05:56:10",2484.1,2,harshpandeyytauto
92,16655277,GUAM,"2026-08-27 14:07:12",2480.3,2,"jeongminlee92,kmmmvs"
93,16766941,"S Kim","2026-08-25 14:07:56",2472.3,2,sunnyk92
94,16684748,"nailong alpha","2026-08-26 23:41:20",2469.1,2,"dejavucry,weiyun22021,yoruet"
95,16767929,Timbydude,"2026-08-27 10:18:57",2468.4,2,timbydude
96,16630804,"Emre Cirak","2026-08-26 18:56:46",2464.5,2,biohack44
97,16623897,satoooh,"2026-08-23 16:12:51",2464.3,2,satoooh
98,16689741,shinamonmon,"2026-08-24 03:05:45",2464.2,2,shinamonmon
99,16742369,"Ömer Faruk Yüce","2026-08-24 00:00:21",2462.3,2,merfarukyce
100,16746632,tingyu516,"2026-08-24 06:05:33",2461.6,2,tingyu516
101,16630312,beijijun,"2026-08-25 01:41:04",2457.2,2,beijijun
102,16657100,"Jacky Chan","2026-08-25 06:47:13",2453.6,2,jhkchan
103,16762537,Controlvector,"2026-08-25 08:28:11",2448.4,2,"controlvector,yxdu01"
104,16655610,GPTatoes,"2026-08-26 13:21:26",2445.6,2,"angran,kaixuanosmas"
105,16719578,blueblue222,"2026-08-26 11:38:27",2443.3,2,blueblue222
106,16735094,RngRng,"2026-08-25 03:22:50",2442.1,2,rngrng
107,16674174,"Ramesh Arvind","2026-08-27 02:41:31",2432.5,2,rameshln
108,16748647,"Adar Cohen","2026-08-24 21:27:43",2432.0,2,adarcohen
109,16739633,kwa,"2026-08-27 08:39:24",2431.3,2,ikaroskaggle
110,16765484,smsxgz,"2026-08-27 07:52:44",2431.0,2,smsxgz
111,16752733,zjukop1,"2026-08-25 03:29:28",2429.6,2,zjukop1
112,16641077,lucaskna,"2026-08-27 11:51:18",2429.6,2,lucaskna
113,16764068,"Chika Komari","2026-08-25 03:09:46",2428.8,2,gothamjocker
114,16666434,"JOSHNA ACSHA S 21CS","2026-08-26 14:17:37",2427.6,2,joshnaacshas21cs
115,16678534,"Filip Strzałka","2026-08-26 16:10:00",2426.9,2,snufkin77
116,16703045,ReCurSiON,"2026-08-14 14:14:52",2421.1,2,ashok205
117,16768104,"Ivan Aleksandrov","2026-08-24 21:49:35",2416.0,1,ivanblch
118,16635062,DL,"2026-08-24 21:32:39",2415.9,2,distiller
119,16658038,Khanh,"2026-08-27 03:50:33",2415.1,2,khanhp142
120,16634156,"Hiroyasu Okuno","2026-08-24 15:11:58",2414.6,2,hiroyasuokuno
121,16635351,AAAMIKASA,"2026-08-26 20:33:02",2408.3,2,aaamikasa
122,16760509,"gnanadeepika karanam","2026-08-24 21:01:15",2407.6,2,gnanadeepikakaranam
123,16735102,"Zhiqi Liu","2026-08-25 02:11:56",2407.4,2,crazyqiqi
124,16718033,TheMightiestMan,"2026-08-24 20:16:02",2405.6,2,themightiestman
125,16752740,BorisV,"2026-08-25 17:26:21",2400.5,2,bvoskresenskii
126,16740815,Remielle,"2026-08-25 22:19:25",2398.0,2,remielle
127,16767066,"Hai (Tom) Nguyen Thien","2026-08-26 15:54:30",2395.2,2,hainguyenthien
128,16671454,Shadow,"2026-08-21 01:15:15",2392.5,2,uziahmd
129,16738626,李BCDEFGA,"2026-08-25 06:55:39",2390.4,2,bcdefga
130,16691512,"Hongxin Su","2026-08-26 08:04:30",2389.0,2,hongxinsu
131,16671741,Excluding,"2026-08-24 11:37:13",2387.6,2,excluding
132,16755414,Danzzzl,"2026-08-24 21:27:08",2386.7,2,okunevda
133,16673205,"Arda Ceylan","2026-08-27 12:13:04",2386.0,2,ardacey
134,16742183,alessandrozonta,"2026-08-27 11:02:49",2384.8,2,azonta
135,16632172,Ayodeji,"2026-08-27 03:14:36",2384.6,2,ayodejiibrahimlateef
136,16674948,habe.sq,"2026-08-26 11:48:32",2384.6,2,habesq
137,16692956,VanKoha,"2026-08-26 22:47:55",2379.5,2,kohasama
138,16730735,YUK,"2026-08-27 11:59:20",2376.7,2,yu0307
139,16740892,"yuki matsumori","2026-08-27 06:34:08",2376.5,2,yukimatsumori
140,16733708,RyanHo,"2026-08-27 10:49:15",2371.6,2,ryanrx
141,16663485,"Jacob Alstrup","2026-08-26 15:57:36",2369.4,2,jacobalstrup
142,16661325,"Max Fofanov","2026-08-26 14:28:28",2368.9,2,maxfofanov
143,16632867,"Rayk Kretzschmar","2026-08-25 15:18:02",2368.9,2,raykkretzschmar
144,16729102,"Bruce Zheng","2026-08-27 06:41:04",2365.0,2,brucezheng666
145,16671163,"Suyash Verma","2026-08-26 16:29:30",2364.0,2,suyashdiamond1
146,16671607,"Chanhyuk Han","2026-08-27 10:54:27",2361.5,2,chanhyukhan
147,16717536,c0nrad,"2026-08-26 20:53:51",2357.7,2,stuartlarsen
148,16634519,"Darshan Makwana","2026-08-24 04:10:09",2357.7,2,ellipticaloranges
149,16744837,JuliaGastellu,"2026-08-26 12:30:06",2356.8,2,juliagastellu
150,16697229,"Masashi Nishimoto","2026-08-25 03:10:49",2353.7,2,masashinishimoto
151,16635029,"Oleg Melnik","2026-08-27 08:25:45",2352.2,2,olegmelnik
152,16695664,Bantam,"2026-08-27 02:07:29",2350.8,2,bantam
153,16768065,"Gradient Grazing","2026-08-26 22:39:39",2350.1,1,adamhusein
154,16642036,enddl22,"2026-08-23 23:26:50",2348.0,2,enddl22
155,16732727,brightest66,"2026-08-26 01:51:06",2346.7,2,brightest66
156,16727536,lelelove1225,"2026-08-23 04:14:27",2344.3,2,lelelove1225
157,16641884,Blacklions.,"2026-08-26 14:05:59",2344.3,2,blacklions
158,16629165,lingyu07,"2026-08-25 13:16:05",2338.9,2,lingyu07
159,16653982,"Arul Prasad S P","2026-08-25 19:34:30",2335.7,2,arulprasadsp
160,16637546,Forrest,"2026-08-26 09:07:28",2333.7,2,yinxiaogang
161,16771843,"Surekha Ramireddy","2026-08-27 08:40:47",2331.1,2,surekharamireddy
162,16668227,Yusuraume,"2026-08-26 16:40:37",2330.5,2,sugitatomohiko
163,16750268,"Harris Bashir","2026-08-27 10:56:24",2330.4,2,harrisbashir
164,16727171,yfy,"2026-08-26 16:08:58",2329.4,2,qwidndbdjss
165,16710546,"Russlan Ramdowar","2026-08-25 18:32:47",2324.8,2,russlan
166,16688732,tully_boss,"2026-08-25 02:58:21",2322.9,2,"gnux1408,tanakaai24"
167,16748765,"A. R. SEKKAT","2026-08-25 20:36:41",2321.1,2,arsekkat
168,16671150,Vextrovis,"2026-08-23 03:01:11",2320.7,2,rattanunt
169,16666393,saikyo,"2026-08-22 16:09:23",2319.1,2,kyosaikyo
170,16667767,t3l3k3n3sis,"2026-08-26 15:28:13",2318.6,2,"daffafariq,hashmatzamaryali,malsabbagh05"
171,16624919,"Juste Me (●'◡'●)","2026-08-25 22:31:47",2316.6,2,degnonguidi
172,16762139,AltriaE,"2026-08-25 15:27:52",2316.3,2,altriae
173,16770927,kaptaan45,"2026-08-26 15:12:59",2315.8,2,kaptaan45
174,16712432,hengck23,"2026-08-25 17:58:30",2314.9,2,hengck23
175,16730524,"THIRD FARM CLUB","2026-08-26 23:05:02",2313.2,2,"bowwowforeach,mooegi,shunrcn,simann"
176,16741819,"Paritosh Kumar Tripathi","2026-08-27 03:10:36",2306.5,2,paritoshtripathi5
177,16762957,Yizuki,"2026-08-27 12:22:30",2304.3,2,yinzimike
178,16634704,"Maham Haroon","2026-08-26 13:27:09",2303.3,2,mahamhc
179,16753125,"Rudransh Singh Rathore","2026-08-26 03:10:23",2302.4,2,rudranshsinghrathore
180,16714057,"T0m0t0m0 W","2026-08-25 17:04:16",2299.1,2,t0m0t0m0w
181,16723991,"James Holland","2026-08-17 01:40:17",2297.9,2,jkhollandjr
182,16668721,"Efe Can Celiksoy","2026-08-13 22:00:41",2297.9,2,efecnc
183,16667147,"Daksh Bhalala","2026-08-26 06:41:04",2294.2,2,dakshbhalala
184,16662819,THeLAB,"2026-08-17 18:55:16",2292.1,2,feuorme
185,16705830,"Grim Reaper","2026-08-27 07:16:04",2291.5,2,fathomable
186,16659870,"Tien N.","2026-08-27 06:27:41",2291.1,2,tientrum
187,16740996,ikevayansky,"2026-08-26 23:38:12",2287.4,2,ikevayansky
188,16764901,"Han Chen","2026-08-25 00:52:42",2286.5,2,puffohan
189,16730946,"Bohannn Wang","2026-08-27 05:16:41",2285.5,2,bohannnwang
190,16627032,"Kaito Fukami","2026-08-26 10:43:43",2283.0,2,kaitofukami
191,16731776,ASH,"2026-08-26 01:35:07",2282.6,2,pentannnn
192,16722399,"Meta learners","2026-08-27 06:25:36",2278.4,2,aditya2909rb
193,16760241,"Collin Christensen","2026-08-27 08:07:00",2275.3,2,cchristens
194,16764206,yanjixiang,"2026-08-25 11:37:34",2271.2,2,yanjixiang
195,16742139,ALLAI,"2026-08-25 10:05:27",2271.1,2,glorysing
196,16669843,"hikaru kitagawa","2026-08-25 07:03:09",2270.0,2,hikarukitagawa
197,16652710,Ryutogrrr,"2026-08-23 05:16:58",2269.4,2,ryutogrrr
198,16660121,10pi,"2026-08-13 20:02:25",2268.3,2,meredith10pi
199,16695685,"kwon yong deuk","2026-08-26 11:50:30",2268.0,2,kwonyongdeuk
200,16632566,maco-macoo,"2026-08-22 18:59:44",2265.8,2,macomacoo
201,16676455,"Sarthak Sharma ","2026-08-24 18:34:46",2264.9,2,sarthaksharma14
202,16774410,"Rishabh Roy","2026-08-26 09:01:38",2264.9,1,rishabhr0y
203,16733932,"Jasper Turnidge","2026-08-24 06:36:23",2263.2,2,jasperturnidge
204,16623577,"Jiayi Tang","2026-08-27 07:46:54",2260.3,2,mannguo
205,16738492,"Follow Me Gradient","2026-08-24 09:46:33",2260.3,2,farukece
206,16665134,edteoh,"2026-08-27 10:42:07",2259.2,2,edteoh
207,16724298,Orig_lab,"2026-08-23 18:39:17",2258.8,2,chengxixixi
208,16758279,"GO HIROSHIMA 2","2026-08-26 11:08:00",2256.5,2,gohiroshima2
209,16662121,One-For-All,"2026-08-25 21:39:17",2255.1,2,indarkarhana
210,16632516,"Jiachen Li","2026-08-25 08:16:42",2254.7,2,llccqq624
211,16659081,"JALKARNA GAUTAM","2026-08-27 11:53:22",2254.6,2,jalkarnagautam
212,16753567,Davics,"2026-08-27 10:09:16",2254.5,2,davics
213,16654881,Freddy,"2026-08-23 21:47:05",2253.0,2,twoxding
214,16623799,"Akhilesh godugu","2026-08-27 02:18:58",2250.7,2,"akhileshgodugu,ashokgodugu"
215,16710140,Lynxx,"2026-08-27 02:46:56",2250.0,2,lynnsakurai
216,16749205,TommyCyd,"2026-08-26 04:44:34",2247.4,2,tommycyd
217,16738721,"Luan Kunyu","2026-08-21 14:42:27",2244.4,2,luankunyu
218,16644255,Rister,"2026-08-27 13:20:48",2244.3,2,rister101
219,16736138,Anand,"2026-08-21 06:00:12",2244.1,2,gazzal
220,16682879,"Patrick Chan","2026-08-27 12:27:30",2242.5,2,drpatrickchan
221,16732055,DASH村,"2026-08-27 03:13:16",2240.3,2,sobameshi
222,16655083,ktyser,"2026-08-22 21:44:20",2238.0,2,keithtyser
223,16739925,nofreewill42,"2026-08-24 06:41:31",2237.4,2,nofreewill
224,16672468,ComposeMage,"2026-08-25 18:25:15",2236.5,2,composemage
225,16761641,Diavolo,"2026-08-26 22:32:23",2234.4,2,jeanmarcbah
226,16771558,"Vitalie Cervinschi","2026-08-27 09:16:06",2232.7,2,vitaliecervinschi
227,16676885,"Riva Kajangu","2026-08-26 21:58:19",2231.1,2,rivakajangu
228,16660483,TIM,"2026-08-27 00:06:39",2229.8,2,daynoryamil
229,16758982,Boredom,"2026-08-23 13:29:09",2229.1,2,cudacoding
230,16635747,"Jeki Wan Taufik","2026-08-24 01:20:42",2228.8,2,jek1wantaufik
231,16754974,BurntPotato,"2026-08-25 08:25:24",2228.4,2,burntpotato
232,16623399,Kendamarron,"2026-08-24 11:25:26",2226.0,2,kazuhirokuriyama
233,16654091,webmaking,"2026-08-19 05:28:56",2225.5,2,webmaking
234,16765884,洛希边际,"2026-08-27 06:20:33",2224.4,2,bxz2003
235,16694016,"Prajwal M","2026-08-25 12:40:18",2224.2,2,estrick
236,16654585,"David Pedersen","2026-08-27 11:59:07",2223.7,2,semalytics
237,16738279,zhangshuosc,"2026-08-26 05:11:57",2219.8,2,zhangshuosc
238,16728076,uuu,"2026-08-24 10:02:45",2219.3,2,vovafinogenov
239,16704247,WeAreFarmers,"2026-08-27 04:00:17",2217.8,2,gbmorris1
240,16640048,"extra eclaire","2026-08-20 05:41:57",2217.4,2,extraeclaire
241,16721980,pend_ts19,"2026-08-26 02:28:04",2217.3,2,pendts19
242,16681116,Kagamihara,"2026-08-26 12:24:13",2214.6,2,kagamihara
243,16639625,"Dr Chandrasen Pandey","2026-08-25 03:32:55",2212.3,2,devchandra
244,16689569,JovanaLab,"2026-08-26 18:22:54",2211.6,2,"choonesenlu,joxitsai"
245,16746395,Levin,"2026-08-27 11:26:21",2209.0,2,"sophiexs,zhengliwen"
246,16663175,Anaconda,"2026-08-23 14:38:19",2206.6,2,anaconda
247,16729906,"Krzysztof Madziar","2026-08-27 13:59:44",2205.6,2,krzysztofmadziar
248,16735341,Ryui68925,"2026-08-24 16:22:30",2203.2,2,ryui68925
249,16713797,CrazyDave111,"2026-08-27 10:23:50",2202.7,2,crazydave111
250,16633850,Pascal,"2026-08-26 00:37:28",2202.4,2,pascalledesma
251,16764545,ArX,"2026-08-24 09:44:45",2200.5,2,arx1993
252,16632757,taopy2,"2026-08-26 16:57:11",2199.8,2,taopy2
253,16641524,AkiraIshikawa,"2026-08-26 13:23:51",2199.8,2,akiraishikawa
254,16709101,"Djaafar Lecheheb DL","2026-08-26 01:31:23",2198.9,2,djaafarlechehebdl
255,16710128,"KeHao Liu","2026-08-14 01:52:29",2196.9,2,kehaoliu
256,16630331,"Mohamed El-Nageeb","2026-08-24 21:36:05",2195.4,2,thelastsmilodon
257,16660988,"AI After Hours","2026-08-26 15:57:00",2194.2,2,"akshaythammana,mmehersaipreetam"
258,16634179,daoviet,"2026-08-26 03:38:16",2192.8,2,daoviet
259,16749466,"The Wolf of Wheat Street","2026-08-26 19:28:23",2188.2,2,"lijuantang19,yuemengzheng01"
260,16662222,MinerUNLEASHED,"2026-08-24 16:28:40",2186.0,2,minerunleashed
261,16741639,kirito83,"2026-08-27 07:45:30",2185.4,2,lishsh83
262,16730344,lvisdd,"2026-08-21 20:51:08",2184.1,2,lvisdd
263,16659961,"shivam saini","2026-08-27 06:05:25",2179.9,2,shivam98saini
264,16671412,Xman,"2026-08-27 09:10:58",2179.5,2,xuanzhang001
265,16625339,kazusw,"2026-08-27 00:34:57",2179.5,2,kazusw
266,16754823,"Abhi Pokhrel","2026-08-27 03:35:50",2175.6,2,slangitup
267,16668737,"Abish Pius","2026-08-26 13:22:12",2169.5,2,abishpius
268,16741500,weichy7,"2026-08-27 08:34:45",2169.3,2,weichy7
269,16662833,"umair zia","2026-08-27 12:39:04",2166.8,2,aimerscoding
270,16696593,bplyc15,"2026-08-20 12:50:53",2165.1,2,bplyc15
271,16682183,lihaha.36,"2026-08-26 12:43:50",2163.6,2,lihaha36
272,16635314,"Aurora wy","2026-08-26 17:53:28",2163.6,2,aurorawy
273,16711376,"Arman Tuganbaev","2026-08-27 13:18:56",2163.3,2,armantuganbaev
274,16667242,"Gleb Tumanov","2026-08-27 04:30:00",2162.9,2,crachton
275,16662949,"Will English","2026-08-18 17:13:22",2162.3,2,dubascudes
276,16679987,"Said Mohamed Omary","2026-08-26 00:36:00",2162.1,2,saidmohamedomary
277,16644565,Suda,"2026-08-27 13:50:07",2161.6,2,chaneyma
278,16657931,t-enstar,"2026-08-26 11:57:02",2160.3,2,tstustatama
279,16743788,"Emmanuel Lo","2026-08-27 12:07:00",2160.0,2,emmanuello
280,16758074,"mountain Lee111","2026-08-22 09:12:30",2158.7,2,BNBUDINGSHANLee21
281,16733851,tangaii,"2026-08-27 11:06:05",2156.5,2,tangai1
282,16714134,"Raul Tinajero","2026-08-27 02:08:47",2156.5,2,raultinajeroo
283,16752019,"Kaipeng Zheng","2026-08-27 06:53:55",2155.6,2,kaipengzheng
284,16631536,kglctf,"2026-08-27 13:07:03",2152.9,2,kglctf
285,16753799,桂棹兮兰桨,"2026-08-27 03:23:51",2151.1,2,hdhsjdjd
286,16667951,KoRo2_JP,"2026-08-23 05:19:40",2150.8,2,koro2jp
287,16641372,ShoaibSSM,"2026-08-21 07:26:50",2150.0,2,"naveenlx111249971939,shoaibssm"
288,16771200,DeeSaa,"2026-08-27 11:01:18",2149.4,2,deesaa
289,16770089,ouga,"2026-08-26 10:07:40",2148.2,2,ouga1shizawa
290,16677592,keniii,"2026-08-25 00:29:31",2148.1,2,kartheeswaran28
291,16658830,"Farhat Pachisa","2026-08-26 03:32:55",2146.8,2,farhatpachisa
292,16654526,"Jin Niu","2026-08-26 18:25:33",2146.5,2,gufanmingmie
293,16760656,CharTFboy,"2026-08-24 09:19:37",2143.6,2,chartfboy
294,16704818,probably6767,"2026-08-27 07:18:24",2141.7,2,probably6767
295,16736120,"Ricky #2","2026-08-27 09:00:38",2140.7,2,rickyds97
296,16712863,ominteam,"2026-08-24 02:16:05",2140.2,2,"luantony,suruikk"
297,16774823,fan2goa1,"2026-08-26 11:12:39",2138.7,1,zfun0926
298,16671017,"Pablo César Ruíz","2026-08-23 18:20:54",2137.4,2,pcruiher08
299,16654710,"Ray Brothers","2026-08-26 21:18:06",2136.9,2,"madhurjyaray,vibekodr"
300,16637987,Xander,"2026-08-27 07:27:57",2136.2,2,canqiang
301,16740392,"Amey Thakur","2026-08-25 12:01:41",2136.2,2,ameythakur20
302,16735837,yaki-imo,"2026-08-27 05:33:17",2135.7,2,taichiakiyama
303,16662696,"Cengizhan Tümer","2026-08-27 07:15:53",2135.6,2,cengizhantmer
304,16696999,"HD h Joratos","2026-08-27 05:20:08",2134.4,2,hdhjoratos
305,16682494,Phi,"2026-08-25 17:43:57",2134.3,2,ajinomoto132
306,16767360,"Sinh Nguyễn Đức","2026-08-26 08:19:45",2134.1,2,sinhnguync
307,16667922,JungHwan,"2026-08-22 23:52:59",2133.1,2,najunghwan
308,16702275,Joyal,"2026-08-27 10:53:27",2133.0,2,joyalseejo
309,16669926,Jince,"2026-08-27 00:15:21",2132.4,2,jincesaju
310,16713281,SirShifu,"2026-08-25 17:57:08",2132.4,2,sirshifu
311,16692845,"Yassine Ben Zekri","2026-08-27 01:21:13",2132.2,2,yassinebenzekri
312,16674347,"yuanzhe zhou","2026-08-21 14:43:23",2131.9,2,yuanzhezhou
313,16654743,"Jaume Batlle i Ferrer","2026-08-26 22:46:11",2131.8,2,jaumebatlleiferrer
314,16721384,Hackoholics,"2026-08-24 16:28:40",2130.7,2,"limyenhui,richierx"
315,16669911,"Batuhan Ustun","2026-08-26 19:50:00",2129.9,2,batustun
316,16753194,"Saicharan Ramineni","2026-08-26 19:33:02",2129.9,2,godlydonuts
317,16731415,BOB,"2026-08-27 10:37:34",2127.4,2,hotpotbro
318,16775571,Gaurav06520,"2026-08-27 10:41:38",2123.2,2,gaurav06520
319,16738852,ZJUwlm,"2026-08-25 04:16:05",2123.1,2,zjuwlm
320,16698340,"Yanxi Jiang","2026-08-26 03:24:55",2123.0,2,yanxijiang
321,16744979,"Ahmed Alhassan","2026-08-26 22:29:46",2122.8,2,ahmed55
322,16658962,"Fabian Friedland","2026-08-27 01:27:51",2122.3,2,fabotelli
323,16658287,ArturoSirvent,"2026-08-25 20:07:48",2121.1,2,arturosirvent
324,16722705,我的AI是豆包,"2026-08-18 18:35:22",2117.6,2,"haoxuanjng,rainhuang0220"
325,16777137,Bernardus,"2026-08-27 10:12:25",2116.5,2,bernubritz
326,16748154,taiseiu,"2026-08-26 17:25:42",2115.2,2,taiseiu
327,16743836,"Auto Fermers","2026-08-27 10:01:32",2114.8,2,"artemboltaev,dmitriigluzdov"
328,16682210,Boiled-Sweet-Potato,"2026-08-24 07:00:45",2114.6,2,boiledsweetpotato
329,16684716,kumanomi,"2026-08-26 14:06:46",2114.4,2,kkkggg
